Date(UTC),Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count,VelCur1yr,TxCnt,TxTfrCnt,TxTfrValMeanNtv,SplyAct1d,SplyAct7d,SplyAct30d,NVTAdj,NVTAdjFF,CapMVRVCur,CapMVRVFF
02/19/2019,144.4,157013,133180,50845,1.21,221282,144299,151262,373905995022,31990800940,154063.7497,57246905,533602,253,8.049708017,533602,296555,10.19881498,12525208.48,17450904.6,26644314.59,41.08135663,40.17166783,0.55679578,0.54446632
02/20/2019,149.23,181572,159927,46705,0.13,204143,136466,136366,16098676684,31658564437,152931.5965,57293836,530268,261,8.028043071,530268,289460,8.726487897,10880397.17,18008713.33,26996197.87,49.77921008,48.67706051,0.57175624,0.55909712
02/21/2019,146.36,206055,185600,46799,0.12,195510,127436,133799,15306757881,32160208363,152031.7369,57337904,544817,222,8.016062908,544817,264815,13.07441692,10921238.85,19319919.98,28180149.56,33.65028219,32.90533404,0.5706152,0.55798296
02/22/2019,149.04,241018,214112,53429,0.12,200174,132887,136055,14913439608,31958692019,150079.7621,57384258,530839,218,7.981819852,530839,266991,8.952323206,13057799.55,19911170.99,27839047.96,52.34116378,51.18308326,0.58383715,0.57091939
02/23/2019,159.48,189619,169832,42880,0.13,190617,127247,126042,14039107293,31537207542,159998.9286,57429694,476225,225,7.961615075,476225,264077,6.491172058,11114688.66,18790282.28,27800638.54,71.71086256,70.12442185,0.62413569,0.6103281
02/24/2019,133.42,197631,177529,47148,0.11,203517,135170,137481,16251853700,31412524215,156160.2762,57473203,540201,227,7.958158752,540201,278859,11.41403273,10654892.71,18896074.83,27917979.08,38.3104706,37.46304587,0.54004988,0.52810401
02/25/2019,139.02,194384,173672,46991,0.13,210843,131925,148973,17020990610,32472793305,154106.7468,57523001,573756,251,7.977351619,573756,292244,14.10240819,14873497.78,20459299.15,28933850.89,28.26438888,27.63944091,0.55023218,0.53806611
02/26/2019,137.12,163621,138503,55777,0.13,210536,139462,141785,17415861033,32859962542,156426.1998,57578729,553925,257,7.971357681,553925,291021,7.221852628,14207494.55,19914789.93,28938902.05,58.88600631,57.58415777,0.54200005,0.53001754
02/27/2019,135.94,172132,145619,54822,0.12,215537,147111,138705,16334617513,32657440136,156143.051,57634561,539516,254,7.98439686,539516,288685,11.03605918,13764307.05,20305374.24,29248225.81,38.0676832,37.22619327,0.53611014,0.52425937
02/28/2019,136.29,246768,221286,55635,0.14,222464,138333,155358,18834674068,33081119561,157689.3983,57687678,541458,288,7.991317417,541458,334404,7.805538069,12080044.47,20067270.3,28866748.21,47.10069579,46.05965861,0.53963599,0.52770875
03/01/2019,136.15,292228,258126,66691,0.1,226903,157482,136088,12974077284,39420363698,153097.6788,57752228,547622,502,7.99220362,547622,296909,6.985785585,11326688.18,18574341.74,28534709.54,59.15425262,57.84696338,0.54024349,0.52830429
03/02/2019,133.81,191981,169776,66035,0.09,209048,141435,127345,12153807142,38528471339,153058.8872,57841685,526912,474,7.989883417,526912,279036,5.852129914,9829947.552,19255696.54,29527382.96,74.4544393,72.80994315,0.53006025,0.51835266
03/03/2019,131.21,176607,154031,78791,0.09,195215,129596,120594,12061882513,36141033693,151531.1136,57953805,492382,479,7.995520746,492382,259001,7.132533656,9554995.498,19356984.18,29305531.39,64.97091473,63.53606954,0.52029964,0.50880912
03/04/2019,126.43,274639,245483,85657,0.09,228703,150457,148883,12666122902,41736878876,150458.7982,58031395,620211,504,8.010332413,620211,303651,9.396257409,10954816.53,19269544.01,29407956.06,43.97195756,43.0009883,0.50375655,0.49263283
03/05/2019,137.93,241541,213776,81534,0.1,227650,158625,144826,13496902482,39881457026,152786.6159,58107983,598085,510,8.01704605,598085,300955,8.568581826,14543453.95,18757567.01,29561271.54,48.69012197,47.61510897,0.54495536,0.53292348
03/06/2019,138.49,208691,175783,83230,0.1,226990,157212,143718,14045984060,37720064716,151340.1074,58182999,578932,441,8.020353692,578932,304717,8.432857625,14660682.96,18998392.34,29870394.48,47.95953877,46.90079271,0.55108693,0.53892124
03/07/2019,137.65,189539,162378,82091,0.1,226430,155132,143902,13740882181,37630699661,151877.0796,58263735,572685,452,8.022480039,572685,311000,8.121200807,12997793.57,18938463.06,30115080.39,49.284541,48.19668591,0.54726327,0.53518356
03/08/2019,134.42,191515,160297,76452,0.1,227294,153035,146450,13479470622,38737885031,153458.7686,58340883,562361,484,8.029014571,562361,315317,8.519592191,12761462.75,19093717.85,30431013.72,45.34862381,44.34777567,0.53404658,0.52226013
03/09/2019,138.24,140170,116850,64256,0.09,225885,156996,136618,11957111022,38202661271,148650.1467,58426562,555854,440,8.028523749,555854,313651,6.672718058,10998163.42,18975294.13,30404012.32,58.52250638,57.23107565,0.54918683,0.53706779
03/10/2019,136.36,115515,94953,62029,0.09,191094,124973,126826,12106103256,36152691073,152288.5413,58509129,484038,470,8.034234002,484038,276092,7.016439561,9648551.62,18536839.33,29393313.92,65.80245571,64.35056765,0.54646845,0.53441098
03/11/2019,133.54,154689,131934,62182,0.09,207488,138448,137612,12484460496,38854223598,148706.84,58595988,536412,433,8.047875506,536412,296129,9.206803391,10384936.32,18590020.47,29493958.93,44.80691908,43.81841078,0.53467567,0.52287992
03/12/2019,134.37,132177,105017,68048,0.08,228995,156167,145520,12238102548,38972844083,147963.0717,58699159,564306,444,8.05594394,564306,319816,8.095812955,10664191.64,18685779.69,29644860.38,47.95336282,46.89557656,0.53943745,0.52753819
03/13/2019,132.93,216330,190898,65544,0.08,221923,150840,143480,11704565023,41098614057,146450.3292,58786243,573281,473,8.048462206,573281,315605,7.018621234,12660176.2,18363796.26,29700958.77,55.49992477,54.27582966,0.53388935,0.522114
03/14/2019,132.89,201423,172524,74271,0.07,229351,150913,150793,11052545157,40305717005,147584.477,58881600,573828,461,8.050661354,573828,311353,8.069014553,12339195.17,17820097.83,29593148.46,50.56202247,49.4469811,0.5347493,0.5229565
03/15/2019,137.63,204637,178619,69366,0.08,215939,150049,141186,11016047852,39674989959,147372.303,58956615,553012,425,8.05264947,553012,313261,7.632307757,8136972.849,16347344.59,29724768.1,52.25979335,51.10745958,0.55202024,0.53984814
03/16/2019,141.68,135622,110647,63245,0.08,194194,127366,134766,10383394399,37614470302,153072.7414,59048625,504183,477,8.057440226,504183,296530,7.412999522,8823413.163,16067486.67,29622283.31,56.8779423,55.62394245,0.57169949,0.55909511
03/17/2019,139.74,116715,89286,57284,0.09,203611,132446,136047,14577386112,36580109837,150878.2844,59156945,494872,440,8.062141039,494872,282607,6.87029565,8541921.75,16469416.9,30028102.18,62.97086378,61.582711,0.5621976,0.54980431
03/18/2019,138.5,205875,178193,64854,0.62,230509,162048,149406,195879275790,42577612070,148627.3403,59227142,573940,451,8.057103918,573940,333475,8.659888275,11166245.72,17440015.49,29279470.7,43.28320595,42.3294468,0.55775345,0.54546318
03/19/2019,139.46,279771,252342,71775,0.09,235541,169132,151043,13115885101,42575768618,144234.0276,59301847,635940,472,8.051378754,635940,341957,6.080000742,11346712.38,17482474.36,29109582.05,60.33698186,59.00760934,0.56135157,0.54898361
03/20/2019,140.22,194677,162753,66724,0.09,231451,168414,160127,12179174942,42081771829,150209.6171,59379005,630313,480,8.059597509,630313,360394,8.605169717,12621402.84,17575929.56,28911029.68,42.16690255,41.23798303,0.56420597,0.55177675
03/21/2019,135.61,161546,136892,59550,0.12,218233,153596,148418,13904796043,45894918369,148069.7725,59439939,618318,500,8.067489842,618318,346510,8.355041274,12515205.42,17771529.3,28876203.62,42.73970178,41.79828513,0.54845008,0.53636951
03/22/2019,136.76,177707,148484,63565,0.1,221901,158476,150875,12584442788,43152039321,146786.862,59507304,628700,476,8.072238388,628700,363309,6.401101574,10721127.71,18428664.67,29544715.22,52.81641668,51.65319307,0.5557606,0.54352059
03/23/2019,137.74,174142,150487,54174,0.09,205414,148541,133869,10993968628,39695293453,147430.1559,59575812,561778,516,8.075255524,561778,346539,7.77545159,12996796.7,18372017.94,29416268.17,50.49198103,49.38009533,0.55830098,0.54600662
03/24/2019,136.21,134641,106250,67181,0.09,202948,144864,137104,11003609358,39231359540,147221.5813,59666053,549073,456,8.080391384,549073,333320,5.856709198,9985404.192,17656735.86,27863018.01,64.69841747,63.27387556,0.55434114,0.54213555
03/25/2019,133.96,155955,129158,66426,0.09,256346,187066,159576,12549223821,41444947656,147020.8267,59751125,648670,462,8.098475203,648670,392492,7.84293865,10455619.36,17644224.57,27841768.2,39.87914581,39.00119287,0.54572861,0.53371421
03/26/2019,134.29,161746,136305,71079,0.1,244908,179973,158353,13059718677,41958099117,142510.2071,59834457,629010,505,8.1032791,629010,389414,7.194567038,10750604.84,16945121.87,27989169.5,43.40441769,42.44897757,0.54637917,0.534352
03/27/2019,140.23,267255,231632,81528,0.11,232654,167735,160912,13596847307,42940357362,141617.4885,59914526,625948,489,8.093387959,625948,357355,7.024960633,12691917.24,16663298.53,27570312.95,50.59966191,49.48598155,0.5699238,0.55737998
03/28/2019,138.39,184885,141845,87940,0.09,242150,171619,170272,12197114669,40811638961,141422.8001,60005373,634367,510,8.089191165,634367,355413,7.176898746,12536646.68,16785202.52,26782808.46,48.46663661,47.40004096,0.56267481,0.55029213
03/29/2019,144.41,170876,135314,74084,0.11,236469,172285,163260,12576130900,45327181927,141987.9888,60082943,640352,479,8.086495738,640352,357434,8.014619327,13919533.53,17588322.22,26844180.6,43.22950235,42.27828142,0.58210009,0.56929157
03/30/2019,143.29,233548,204137,70209,0.08,232552,164481,159219,10413550419,43858855701,136800.333,60151954,667967,513,8.085523891,667967,349160,7.793957197,13602262.81,17011695.76,26916680.72,45.14625519,44.15298611,0.5820787,0.56927231
03/31/2019,142.4,278456,248876,63816,0.09,221983,158569,148080,10558447429,44736287837,137794.0603,60209897,646230,499,8.090771747,646230,319735,7.318072952,8202056.508,17134486.62,27153560.55,53.31752395,52.14462956,0.57880133,0.56606869
04/01/2019,141.85,219624,175792,85862,0.1,280846,201017,188344,12552870066,44030984417,145052.8084,60283332,687574,505,8.101940811,687574,391599,6.795956781,11747891.1,18778101.52,27093038.21,46.79511535,45.76583645,0.58149892,0.5687086
04/02/2019,164.93,188296,152563,78847,0.12,313817,235324,193547,13857811373,44877692527,143434.3513,60366469,758900,541,8.130452857,758900,447849,10.43447516,14778967.3,19411685.28,27693661.22,27.25300415,26.65363986,0.67640248,0.66152663
04/03/2019,161.18,177734,145187,75018,0.14,294028,217768,199211,16783552076,45894954167,142099.9699,60441309,746605,527,8.155143356,746605,427142,10.67123097,13567467.48,19678595.33,27963866.62,27.92877816,27.31463074,0.65641648,0.64198203
04/04/2019,158.07,217023,177781,78915,0.12,261752,192688,168489,13718910474,42149491093,146678.0654,60509246,673520,559,8.165993883,673520,359118,8.966659523,11283155.25,19761440.56,28070245.83,39.17048761,38.30924967,0.6472127,0.6329825
04/05/2019,166.39,166243,136124,68729,0.11,253156,185488,155487,11844298751,38726714169,145454.2284,60587796,621924,473,8.179956725,621924,357898,8.429104217,10798736.43,19674532.82,28150930.81,42.40916491,41.47683899,0.67902169,0.66409403
04/06/2019,166.28,122698,98516,56952,0.1,223399,159376,144717,10759382633,37417754638,146623.543,60684400,559039,421,8.183814126,559039,333524,6.06073915,10475801.32,18744563.38,27657911.61,61.42829913,60.07802941,0.67518209,0.66034076
04/07/2019,175.57,122424,95069,63906,0.11,234639,168345,154367,11332764771,36566101424,145749.6505,60777534,572886,431,8.198276229,572886,345448,7.512075458,10057439.8,18333794.22,27755514.08,47.60630114,46.55999154,0.70988977,0.69428754
04/08/2019,181.06,149142,122653,63124,0.12,264757,192401,181128,12537949552,42220874038,146577.5911,60860331,668000,496,8.224458266,668000,402215,10.44511109,10024948.82,18711252.18,27613240.25,30.53506681,29.86404256,0.73425763,0.71812193
04/09/2019,176.3,174814,152338,59172,0.11,265719,196651,170770,12040035380,39688384813,147734.0918,60942957,656914,464,8.237325022,656914,391597,9.487070408,10818195.6,17598881.11,28130300.71,33.92445701,33.17904538,0.71573766,0.70001098
04/10/2019,177.39,172954,148353,61314,0.14,251030,177955,174279,15258127612,43345835713,151042.7971,61038254,674070,493,8.253820106,674070,391142,8.326985938,11286525.1,17787632.62,28413784.03,38.48877975,37.64318762,0.72085201,0.70501501
04/11/2019,165.24,189602,159097,66322,0.11,285567,216582,175978,12499489602,44470427909,150418.3563,61114976,729032,476,8.26669573,729032,409833,7.885226038,11083899.02,17613376.81,28355553.5,39.31759635,38.45390619,0.67461794,0.6597986
04/12/2019,164.56,192147,172288,50995,0.1,298897,233426,156037,11673635693,40916157239,149367.7831,61182324,694793,448,8.268598998,694793,419539,6.76032325,10745132.19,17458981.95,28372856.21,43.58492094,42.62761355,0.67261069,0.65783734
04/13/2019,164.53,143526,121598,58485,0.09,250838,186656,143586,10652876605,37391327889,152091.1421,61263047,614291,439,8.259577646,614291,366697,4.562942335,10064356.02,16796155.55,28364154.07,74.13348977,72.50541903,0.67073972,0.65600938
04/14/2019,168.68,159750,140215,52638,0.1,206936,143346,139660,10388886423,37321591275,153896.4586,61343494,551055,469,8.266102971,551055,316675,5.899601524,9130682.02,16190307.17,28241953.97,64.44714146,63.03197857,0.68585336,0.67079305
04/15/2019,160.3,148290,124850,62268,0.09,250824,176799,167591,10617255578,41931360165,154386.8729,61438786,622058,491,8.279714226,622058,367678,7.733325064,10427635.5,16803016.91,27867954.02,44.20115125,43.23068596,0.65677127,0.64235142
04/16/2019,166.9,181636,158806,61473,0.1,248545,171578,171328,10784749556,45078468225,151780.8453,61519673,656461,505,8.287023626,656461,367740,6.680155969,13158662.12,16889576.39,27751545.59,50.54331617,49.4337479,0.68095983,0.66601084
04/17/2019,167.02,189235,163377,68263,0.11,255422,178250,168502,11272692912,42254922636,148013.0854,61624778,681896,483,8.294849712,681896,376830,6.870359197,13114101.04,16897939.62,27409830.73,48.37754451,47.31565742,0.67991356,0.66498946
04/18/2019,174.6,249493,220866,72039,0.11,259251,189068,163243,11933245058,43956683963,147588.2697,61735317,697650,471,8.302754665,697650,361840,8.085521753,9641577.145,17101552.73,27168289.2,41.70769381,40.79257898,0.70711094,0.69159611
04/19/2019,174.13,221871,175101,93380,0.09,283516,207530,171200,11036616753,40298095179,150842.0119,61837821,693183,477,8.308493599,693183,385815,7.035598062,9038473.167,16758884.59,27165204.02,46.80525971,45.77843149,0.70738754,0.69186865
04/20/2019,173.96,175081,128592,107827,0.07,334013,268390,154383,8988625935,38722063179,149431.5319,61939483,686824,521,8.303653266,686824,417042,5.031504237,12610160.16,16080232.18,27070327.07,60.66849104,59.33769831,0.70463904,0.68918244
04/21/2019,170.3,189829,165030,98382,0.08,271588,202821,172137,9504825894,41490054924,150581.2768,62037442,631190,470,8.305249465,631190,361893,5.915684504,12324091.24,16311223.5,27036675.14,56.44336722,55.20541528,0.69251483,0.67732616
04/22/2019,171.9,248876,218809,115277,0.09,285357,199284,196363,10745867154,41747056633,152211.0941,62159315,719306,473,8.315763027,719306,404162,6.489507434,10579721.95,16611314.12,26973317.34,47.19271145,46.15778439,0.70092298,0.68555187
04/23/2019,170.66,237794,205422,108904,0.09,292291,217898,183166,11225045012,42439955078,150491.558,62283460,729268,562,8.305066252,729268,417325,7.221998127,10730698.63,16541711.03,26649675.48,40.65753314,39.7660354,0.69904922,0.68372116
04/24/2019,166.05,237825,203062,110980,0.09,268331,198779,172817,12141527708,41123651051,147605.7983,62407771,668917,488,8.310129771,668917,391257,9.771703678,10674374.95,16778300.22,26852179.46,32.46108517,31.74940245,0.67726718,0.66241865
04/25/2019,152.99,184111,146386,80071,0.07,254890,189268,170585,10528010066,39121900618,148047.3709,62500690,680812,446,8.316062743,680812,360257,9.835593595,12797501.04,16432764.19,26826626.13,35.71989892,34.93687066,0.62705068,0.61330488
04/26/2019,156.45,191792,159563,80951,0.1,250912,180112,172613,12095560071,40518820309,148934.0643,62606070,661061,507,8.340591067,661061,368026,13.48952956,14378874.36,17117761.67,26662702.14,24.56835042,24.02984913,0.63158927,0.61774578
04/27/2019,158.36,143067,112647,62698,0.07,216654,154787,140881,9632992552,34658137362,151569.4474,62685257,562687,438,8.337381149,562687,304675,6.938757294,13947237.18,16856359.97,26589625.32,59.06275125,57.76835198,0.64254001,0.62845832
04/28/2019,158.05,206026,179697,62594,0.07,222821,156342,152289,9399212617,37227949798,150065.793,62761955,593482,489,8.341751807,593482,312640,8.031081567,11072650.23,16775802.39,26435960.57,48.97581413,47.90261468,0.63345114,0.61957042
04/29/2019,156.69,205406,180470,66904,0.08,244532,170040,163728,10356343230,38573360303,152499.316,62840549,628989,462,8.355230073,628989,346974,9.720135729,8818170.675,16648060.04,25614279.2,37.19731459,36.38232092,0.63081826,0.61699703
04/30/2019,164.39,252950,225069,75536,0.08,265663,193979,170643,10119622328,42019403750,154027.76,62915992,707771,488,8.364388029,707771,368651,8.815755595,11952909.76,16818273.17,25926321,38.03361577,37.20040615,0.65957257,0.64512319
05/01/2019,161.42,206490,162658,94166,0.08,265155,196783,175465,9786414125,41038897810,153722.9371,63004268,703790,454,8.37026972,703790,362767,7.747549116,12093983.39,16894092.3,26077984.54,44.17001791,43.20250205,0.65290233,0.63860092
05/02/2019,161.29,161785,138989,65680,0.2,226927,158976,159322,40480290586,45131761398,152292.7053,63083040,626308,453,8.363642506,626308,337400,6.721520008,9545330.974,17107665.5,25884775.01,55.37153865,54.15881694,0.65726722,0.64287206
