Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count
2634.23,301881,228582,189867,5.86,571701,409594,330645,29750836207,93943922971,584926.6125,155998485,1274354,286
2706.52,330132,251742,201954,6.11,555139,427809,293662,32350651721,93998046814,598298.2993,156171786,1314178,317
2856.01,337670,258255,200984,6.53,598109,464364,299134,33572372136,92474468232,598452.2507,156330652,1337711,320
2691.17,309921,231590,199000,5.39,572746,455581,276554,28918775826,93758603561,613283.3011,156528826,1301803,324
2629.76,272500,199557,176003,4.11,547456,433488,258654,22233993451,92384666019,610328.8732,156860920,1176676,276
2710.99,269050,200606,167206,3.73,533802,423390,244690,19356063389,91493494297,618001.7688,157187865,1134526,295
2593.12,314384,248576,184641,4.45,528839,407700,266404,24527732392,91974866274,615433.2874,157365033,1225549,308
2509.23,290004,232846,180943,5.86,493380,373463,264199,32504193436,93295478627,618766.242,157515880,1221063,296
2610.64,270180,213821,172289,5.19,496310,377570,258458,27685890070,92955712477,607484.195,157689404,1194275,306
2471.56,283971,227882,179611,4.16,498839,379859,262230,23897393010,92689319939,590863.3448,157894775,1188556,255
2355.09,278826,225113,177150,4.54,479233,361034,258450,25834690110,93004720299,595853.4882,158074130,1183286,305
2369.62,249605,198266,157257,4,476709,368373,240660,23189790716,91563628567,584148.7717,158327534,1131777,298
2509.7,253684,193430,161583,3.27,513965,402015,246052,17507233384,90872165794,577674.1624,158520465,1124736,276
2582.12,286086,226680,180650,4.19,497934,383564,256627,22658681944,91955484313,576504.461,158676633,1188556,360
2543.6,300888,251564,181496,4.23,508533,387180,270691,23075725137,93643875170,594816.7019,158837482,1224101,318
2367.7,295680,246903,179292,3.82,502596,383737,268497,22743300318,91722129596,575448.0231,158972149,1201109,298
2372.31,304190,249492,189595,4.11,487365,364783,271771,24807002704,93210066898,575288.5991,159125516,1218956,320
2233.57,288358,237907,181008,3.98,470055,354764,252697,24274221643,92171480421,580292.3843,159265573,1170182,275
2166.61,241401,197405,148881,3.07,429776,323363,228536,18577786601,90920431401,562051.934,159443017,1050189,340
2243.6,235119,192547,146231,3.63,439912,330833,224674,20783797940,90622719992,548704.7631,159662079,1057288,291
1887.89,271486,223886,169839,6.45,480478,354160,260517,46590886180,90762561995,524813.2149,159793975,1209567,320
1880.83,292174,240285,185667,9.56,518481,382411,287448,73163723292,92942508490,515327.133,159913477,1297644,344
1967.95,297323,243425,175804,3.52,514354,389474,263360,25285766550,92247864090,496967.5813,160047366,1201974,312
1989.01,290593,237655,175358,3.15,525793,403540,257585,22090212482,92244608991,493929.6709,160211657,1207012,280
1810.27,303780,247175,175579,3.63,510693,392802,266161,28010226315,91246434945,481062.9144,160358790,1227331,279
1830.94,265741,202408,168263,2.37,489555,377340,245489,18761864623,91346965332,477535.4945,160584759,1150460,313
1983.33,233567,193602,139853,4.46,493536,352334,269673,25645892227,90522190257,479153.7314,160818895,1104703,306
2083.8,285519,233055,174241,3.34,684772,401847,466833,23714125368,93088361120,489265.9778,160995219,1404100,334
2165.61,327429,252192,204011,3.84,556971,417678,294381,26266202579,92485182076,492151.2463,161142753,1264320,305
2276.14,310666,242829,186004,5.74,520111,399857,268116,32002625993,93063491343,497653.3399,161263607,1212214,309
2109.29,291586,237793,172026,3.74,529928,406851,270843,25133110011,91531393122,487720.8927,161375348,1211710,302
2155.65,291381,242812,169264,3.07,504628,386016,256631,20722209911,92219795942,495779.9851,161530175,1181574,308
2227.18,280113,224839,168212,3.02,464723,354835,246974,18841863418,91289952734,494127.4956,161752953,1122543,281
2323.27,260239,210096,163332,2.69,466707,353974,244291,16413877925,91648773183,499551.5131,161969886,1105343,301
2196.71,279635,225915,170455,3.36,489238,369954,256551,20318933757,91016592124,505770.1308,162116090,1147895,326
2322.63,298162,256103,181598,8.26,490358,363949,284273,54871815247,92912500215,513556.1927,162231196,1355421,344
2317.12,294145,246790,186950,6.6,502248,372078,290613,40369381391,92931968048,508001.473,162341865,1290979,337
2114.51,296573,248782,182250,5.79,494936,366168,279508,37478388049,93522449750,511075.8048,162445058,1262627,314
2145.67,341762,297252,181205,4.61,487335,366038,266241,30266605013,92669442634,507214.5453,162548253,1223691,289
2110.47,258969,215694,164252,3.01,452417,340868,243415,18988461455,92700927506,528498.1002,162658016,1139265,316
2140.45,246645,202041,160115,2.43,448806,341222,234695,15796724325,91699384598,521012.5675,162813442,1101766,278
2032.88,268440,218597,176094,4.57,467042,352326,252926,30407815045,92491836788,525741.023,162924377,1191465,283
1940.61,264124,226302,167681,4.8,470726,345825,270403,32450026038,91616677607,505946.1635,163020424,1183412,319
1994.22,262848,218643,174233,7.09,478262,353544,275879,45974504881,92525525717,507499.7781,163121569,1223130,330
1918.17,269569,227567,172466,6.37,496333,367453,284179,45196906108,93320257949,515497.2254,163214371,1259972,321
1877.05,259505,214781,169768,6.15,476216,355262,271746,42029589044,92108160239,514131.7288,163307852,1199018,326
1899.96,254868,207539,166097,4.35,466876,352022,250109,29976286417,92298051379,519579.1713,163400552,1164624,280
1891.96,226027,188118,150426,4.15,446200,340140,234821,30497194578,92481557400,515027.2984,163493174,1168843,321
1818.6,259329,210426,171205,4.19,483958,358485,265883,30440382000,93214918670,522639.5428,163606969,1195218,262
1786.52,266235,219015,169780,4.69,487618,365797,268640,35422941438,91542397697,517260.583,163701683,1192750,305
1994.98,259531,208709,169551,4.15,497480,377926,263420,27173423658,92561169874,527143.7987,163807124,1195171,336
2024.74,265617,224037,171293,5.31,494871,375206,269456,33177581738,93260163625,526677.2509,163903851,1202844,285
2125.57,277684,226859,170527,6.54,507371,384649,271025,35451146095,92032782020,530400.8128,164002387,1203397,306
2185.98,274714,228997,162765,3.95,527529,406567,265477,24896279188,93610281834,539441.5048,164113265,1225509,297
2194.34,240118,199410,152555,3.87,475010,359388,247287,23442307403,92688221487,546510.698,164210225,1128848,290
2228.67,279963,237316,167932,6.86,526567,389330,289574,42016473026,92097012331,549463.3409,164305577,1260619,302
2301.98,263320,209733,166704,8.47,625854,400983,393856,40656771727,91327729390,545518.1575,164415079,1318124,311
2301.12,259199,214146,159042,9.14,601404,405748,367640,46698873266,91779667640,552945.8608,164521103,1300283,304
2383.24,280087,233822,169025,5.7,537869,409387,284098,34329937499,92357667318,554991.031,164625364,1259128,275
2470.76,286142,235097,175535,7.03,532739,403486,291256,39490647512,91069565410,535578.782,164733612,1242337,316
2531.75,263030,213621,167688,10.13,525908,392366,290285,44287844806,91569357287,554898.312,164843886,1212322,305
2556.41,248324,207389,149291,7.93,512389,377130,281202,39568132114,91851350568,560842.4677,164942136,1190618,277
2608.44,298042,222816,194049,8.43,556046,419208,293286,44396980231,93129168539,572773.3879,165049164,1269470,287
2508.21,255803,207614,163435,10.12,504470,371551,296555,48965615995,92197742380,583146.7292,165151211,1219663,289
2725.72,273662,223210,168895,9.33,505336,369794,295833,45772397433,92142983717,589185.1148,165252352,1223841,307
2829.23,239871,198040,154276,7.81,463846,343928,269554,64498157332,93765092386,586145.8508,165336794,1159663,299
2892.36,262569,216604,168371,2.88,495244,371433,287128,54095411950,99833807530,583001.5046,165432680,1212021,299
3162.43,253216,208342,163320,3.08,482441,354888,294340,53823017552,101523049266,593179.9125,165528933,1198433,274
3013.75,251988,212523,154775,3.27,495283,357238,294894,50740583150,100515275100,591121.9159,165619745,1184278,294
3164.94,266542,224382,156225,5.71,479037,351156,293734,62245603314,100658630450,607369.4509,165715105,1218594,303
3141.67,259673,212301,163133,6.04,484233,353047,297144,65215176708,100743448657,619487.7875,165814988,1212289,300
3168.24,284591,236538,173043,3.98,489064,355853,303355,67302786720,99032450052,597295.3268,165919410,1234409,289
3047.29,277845,225408,174058,4,482429,346341,298340,58916336779,100618285838,611582.3824,166019684,1195283,307
3324.26,270916,212410,174472,5.89,481982,347547,295875,62916929886,100137267017,608645.19,166117251,1197050,308
3266.71,265068,219825,160435,5.22,465045,334570,288503,53617974436,100522547923,608912.5631,166212354,1159942,303
3311.12,237934,194740,150559,6.94,456085,331592,276458,62553842764,99379334111,599448.6015,166304396,1125295,274
3147.63,279126,232575,171652,3.29,508229,375155,310396,61227895718,100445846889,600680.3239,166410920,1253968,298
3011.96,276254,227504,173592,3.41,497259,365244,304346,57136391227,100680820245,612692.7613,166516574,1252163,316
3013.52,265118,218238,168076,3.54,481125,353150,286481,53671161049,98851968299,614434.5584,166611439,1201544,309
3184.74,289836,231879,186263,6.71,529141,393842,303459,51748682012,101304757807,639189.3216,166714898,1255453,337
3286.5,296554,243175,186585,3.22,525317,388337,311952,48398307664,99940118989,620184.9921,166824984,1260054,316
3226.59,263308,214640,167019,2.6,491604,366972,281597,40395653415,99756143054,634292.4571,166923651,1186758,313
3241.65,247944,202214,157391,2.47,470627,349145,270500,40824934168,101082305531,637515.1922,167019139,1183893,292
3322.71,264382,219620,164210,3.37,494884,360999,301782,67801123728,99288240247,622243.7809,167124412,1245624,327
3172.57,250207,206476,153493,4.08,475678,342458,299478,86798598845,100637826151,641082.4804,167228284,1247051,309
3228.86,235992,191101,144999,4.69,454671,318290,293456,102281584369,99457429577,646723.3124,167329251,1184780,355
3093.62,234221,192508,144539,4.43,451366,324793,281310,97977717090,100446975073,650815.1401,167424768,1175063,293
3275.87,239907,196237,133303,7,440305,308780,280893,121232572405,99511881806,649086.6499,167519272,1119072,334
3246.78,220894,176014,134493,6.55,460844,328324,285788,89483984349,99488799028,641075.5588,167612234,1131721,292
3225.3,210028,168009,129122,7.53,446656,324247,277834,100686224824,100288422076,644359.7186,167703153,1147150,299
3228.46,231618,188554,143068,6.22,466440,334370,295897,114338805789,99930229488,653900.8128,167802413,1198993,302
3435.17,244929,198201,145802,7.46,491933,349278,310592,121467889345,99588309787,663087.1763,167906776,1206314,345
3829.18,247291,193414,151214,11.45,508650,355168,323099,136212882273,99646996226,652124.3965,168020472,1225104,323
3787.7,261988,214105,155008,4.56,521057,365938,326759,117151148070,100979536811,675293.7002,168138376,1261258,304
3939.79,227598,185230,128211,7.13,469649,328109,297283,159341576690,99868846816,676634.6325,168245460,1198777,323
3887.01,213352,163939,129349,5.92,477974,333691,296486,127146983966,99497548506,665850.3958,168346921,1189085,310
3952.33,213977,167177,128304,5.87,457142,322313,282716,116327025581,101113618184,689556.6066,168443909,1136467,316
3928.4,241524,194784,141701,5.63,483684,339866,298928,124071173970,99764274456,686845.3031,168549685,1206493,329
3433.48,262247,209233,156370,18.5,519416,372377,324875,213999180196,99040740463,684865.9509,168659294,1308071,347
3499.69,256859,207396,152275,6.81,479543,334954,303824,156644999311,100225835088,695160.1981,168757157,1178449,312
3424.24,259470,211570,155071,10.01,485816,345912,307346,151691169447,99862901657,689976.9123,168862308,1219850,328
3209.41,273371,217181,167783,5.8,521636,386955,301040,107413546013,99669661930,693490.5537,168970814,1244706,316
3266.43,272033,211563,167337,2.55,585947,456761,292711,70547078252,98832823561,695994.1011,169079512,1249438,339
3405.32,253696,215082,149386,2.41,527179,395841,297693,66302908949,101084407772,715404.4068,169193122,1211328,287
3285.4,251990,209253,156690,4.91,586345,463922,281263,106664321726,99078484615,695488.6943,169296775,1267491,319
3436.05,279289,237265,160728,5.85,534916,393454,311565,74476216590,99792266403,693885.5498,169409835,1231240,294
3615.22,262005,217464,156066,3.35,526445,389445,304343,75053250319,99705020379,701955.9772,169519393,1207590,340
3569.26,294790,252753,159332,4.83,502399,371017,302158,89060409614,100171656930,703614.8161,169628737,1224358,319
3398.82,336505,277420,173301,2.9,483647,364185,281303,80831792329,99898437187,701845.7732,169727583,1187578,321
3435.76,235983,184435,150183,2.24,488548,359466,286731,57959970897,99586843884,709714.9578,169829495,1143178,314
3328.85,247097,207367,137363,6.6,464439,347728,264441,65198396168,100682356600,713020.5052,169927687,1128226,291
2966.51,235793,193444,146381,3.63,451715,324461,280753,93627396666,99295159913,708289.5205,170020897,1174559,338
2760.2,251551,183719,166236,3.6,480223,356891,277421,106504123903,100098839443,729828.4272,170115867,1193295,326
3078.88,258953,194642,170105,2.78,489264,360262,284300,73923487712,99368407926,713263.1751,170215069,1174030,322
3154.62,232667,185294,147188,7.67,492767,359270,299638,91230950648,98795997873,696252.0361,170322828,1193053,309
2930.86,229055,185240,143478,2.72,459395,331822,281447,78526866487,99488905680,709173.874,170417069,1152685,304
2925.34,216357,172285,135927,1.82,468183,349723,266575,50962187650,101428978144,736674.3172,170513297,1121078,324
3064.21,198375,163738,120411,4.39,428498,313428,254252,71250486571,98729453261,718439.2308,170597023,1088537,306
2927.73,216738,180047,130314,24.4,448752,326254,276217,138455152357,99668379770,719363.987,170695385,1133903,326
2807.44,210569,172419,128265,3.66,445648,314547,278730,95008647483,98121131129,703279.6032,170786016,1108122,336
2850.87,217937,173959,138294,2.69,457402,331668,274797,83688301230,99024382289,714292.5673,170873608,1135869,371
3000.83,214011,178424,127705,4.13,454578,318313,284743,107078373237,97958729328,705663.7216,170958394,1116157,355
3310.63,231121,184561,144853,3.03,527158,349143,340795,93359939426,99940537596,729106.0202,171062858,1207263,343
3389.48,216360,173275,135732,3.5,470673,345333,277752,68628077449,98607821850,728724.3801,171157112,1117899,338
3420.14,209562,166522,130889,2.45,472079,343110,278786,65821653497,98254946022,721702.9948,171251029,1130224,349
3384.5,226499,182862,132115,3.78,441747,314719,276227,105762393776,98521267138,718428.7103,171343064,1121513,342
3516.09,265131,209012,156150,6.55,511710,375114,304808,130495357534,98749386920,745227.6862,171447193,1235674,337
3576.08,263770,213040,146020,4.6,613774,389258,417705,150034552460,99234891325,744109.3803,171607040,1337833,361
3588.2,325650,242344,192176,5.55,584646,434256,351617,151975664165,97564435387,732914.122,171736554,1344295,340
3562.84,284512,208632,180059,4.35,552624,413415,336389,126365894925,99080580257,755056.9149,171873339,1287034,360
3576.4,250175,196127,157598,2.57,533986,385086,315057,84647984176,97972965669,734342.6853,171989344,1191856,352
3416.49,238495,185352,148152,4.02,487117,362198,278935,86179335901,98475597666,734875.5102,172088521,1137901,358
3544.14,268043,197005,175798,4.32,498893,368596,292340,114272474792,98682802052,753653.3135,172193003,1183486,370
3490.61,264219,215911,159568,3.64,502189,366944,303571,97930380585,98036296850,751624.8591,172301509,1203566,362
